trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R1e_T13,12:21:00,12:21:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T13,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T13,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T13,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T13,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T13,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T13,12:23:00,12:28:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T13,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T13,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T13,12:35:00,12:35:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T14,12:21:00,12:21:00,195,1,Shopko,,,0
R1e_T14,,,404,2,Shopko,,,1.639
R1e_T14,,,193,3,Shopko,,,2.276
R1e_T14,,,1153,4,Shopko,,,2.417
R1e_T14,,,1154,5,Shopko,,,2.617
R1e_T14,,,1155,6,Shopko,,,2.897
R1e_T14,12:27:00,12:27:00,202,7,Shopko,,,3.217
R1e_T14,,,258,8,Shopko,,,3.77
R1e_T14,,,259,9,Shopko,,,3.978
R1e_T14,,,260,10,Shopko,,,4.491
R1e_T14,,,261,11,Shopko,,,5.207
R1e_T14,12:32:00,12:32:00,262,12,Shopko,,,5.459
R1e_T14,,,263,13,Transfer Center,,,5.784
R1e_T14,,,264,14,Transfer Center,,,6.231
R1e_T14,,,1173,15,Transfer Center,,,6.47
R1e_T14,,,1174,16,Transfer Center,,,6.741
R1e_T14,,,1167,17,Transfer Center,,,7.273
R1e_T14,,,1156,18,Transfer Center,,,7.369
R1e_T14,,,351,19,Transfer Center,,,7.819
R1e_T14,12:40:00,12:45:00,148,20,Transfer Center,,,8.19
R1e_T14,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T14,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T14,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T14,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T14,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T14,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T14,12:51:00,12:51:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T14,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T14,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T14,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T14,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T14,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T14,12:53:00,12:58:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T14,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T14,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T14,13:05:00,13:05:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T15,12:51:00,12:51:00,195,1,Shopko,,,0
R1e_T15,,,404,2,Shopko,,,1.639
R1e_T15,,,193,3,Shopko,,,2.276
R1e_T15,,,1153,4,Shopko,,,2.417
R1e_T15,,,1154,5,Shopko,,,2.617
R1e_T15,,,1155,6,Shopko,,,2.897
R1e_T15,12:57:00,12:57:00,202,7,Shopko,,,3.217
R1e_T15,,,258,8,Shopko,,,3.77
R1e_T15,,,259,9,Shopko,,,3.978
R1e_T15,,,260,10,Shopko,,,4.491
R1e_T15,,,261,11,Shopko,,,5.207
R1e_T15,13:02:00,13:02:00,262,12,Shopko,,,5.459
R1e_T15,,,263,13,Transfer Center,,,5.784
R1e_T15,,,264,14,Transfer Center,,,6.231
R1e_T15,,,1173,15,Transfer Center,,,6.47
R1e_T15,,,1174,16,Transfer Center,,,6.741
R1e_T15,,,1167,17,Transfer Center,,,7.273
R1e_T15,,,1156,18,Transfer Center,,,7.369
R1e_T15,,,351,19,Transfer Center,,,7.819
R1e_T15,13:10:00,13:15:00,148,20,Transfer Center,,,8.19
R1e_T15,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T15,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T15,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T15,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T15,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T15,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T15,13:21:00,13:21:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T15,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T15,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T15,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T15,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T15,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T15,13:23:00,13:28:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T15,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T15,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T15,13:35:00,13:35:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T16,13:21:00,13:21:00,195,1,Shopko,,,0
R1e_T16,,,404,2,Shopko,,,1.639
R1e_T16,,,193,3,Shopko,,,2.276
R1e_T16,,,1153,4,Shopko,,,2.417
R1e_T16,,,1154,5,Shopko,,,2.617
R1e_T16,,,1155,6,Shopko,,,2.897
R1e_T16,13:27:00,13:27:00,202,7,Shopko,,,3.217
R1e_T16,,,258,8,Shopko,,,3.77
R1e_T16,,,259,9,Shopko,,,3.978
R1e_T16,,,260,10,Shopko,,,4.491
R1e_T16,,,261,11,Shopko,,,5.207
R1e_T16,13:32:00,13:32:00,262,12,Shopko,,,5.459
R1e_T16,,,263,13,Transfer Center,,,5.784
R1e_T16,,,264,14,Transfer Center,,,6.231
R1e_T16,,,1173,15,Transfer Center,,,6.47
R1e_T16,,,1174,16,Transfer Center,,,6.741
R1e_T16,,,1167,17,Transfer Center,,,7.273
R1e_T16,,,1156,18,Transfer Center,,,7.369
R1e_T16,,,351,19,Transfer Center,,,7.819
R1e_T16,13:40:00,13:45:00,148,20,Transfer Center,,,8.19
R1e_T16,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T16,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T16,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T16,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T16,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T16,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T16,13:51:00,13:51:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T16,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T16,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T16,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T16,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T16,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T16,13:53:00,13:58:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T16,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T16,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T16,14:05:00,14:05:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T17,13:51:00,13:51:00,195,1,Shopko,,,0
R1e_T17,,,404,2,Shopko,,,1.639
R1e_T17,,,193,3,Shopko,,,2.276
R1e_T17,,,1153,4,Shopko,,,2.417
R1e_T17,,,1154,5,Shopko,,,2.617
R1e_T17,,,1155,6,Shopko,,,2.897
R1e_T17,13:57:00,13:57:00,202,7,Shopko,,,3.217
R1e_T17,,,258,8,Shopko,,,3.77
R1e_T17,,,259,9,Shopko,,,3.978
R1e_T17,,,260,10,Shopko,,,4.491
R1e_T17,,,261,11,Shopko,,,5.207
R1e_T17,14:02:00,14:02:00,262,12,Shopko,,,5.459
R1e_T17,,,263,13,Transfer Center,,,5.784
R1e_T17,,,264,14,Transfer Center,,,6.231
R1e_T17,,,1173,15,Transfer Center,,,6.47
R1e_T17,,,1174,16,Transfer Center,,,6.741
R1e_T17,,,1167,17,Transfer Center,,,7.273
R1e_T17,,,1156,18,Transfer Center,,,7.369
R1e_T17,,,351,19,Transfer Center,,,7.819
R1e_T17,14:10:00,14:15:00,148,20,Transfer Center,,,8.19
R1e_T17,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T17,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T17,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T17,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T17,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T17,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T17,14:21:00,14:21:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T17,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T17,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T17,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T17,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T17,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T17,14:23:00,14:28:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T17,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T17,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T17,14:35:00,14:35:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T18,14:21:00,14:21:00,195,1,Shopko,,,0
R1e_T18,,,404,2,Shopko,,,1.639
R1e_T18,,,193,3,Shopko,,,2.276
R1e_T18,,,1153,4,Shopko,,,2.417
R1e_T18,,,1154,5,Shopko,,,2.617
R1e_T18,,,1155,6,Shopko,,,2.897
R1e_T18,14:27:00,14:27:00,202,7,Shopko,,,3.217
R1e_T18,,,258,8,Shopko,,,3.77
R1e_T18,,,259,9,Shopko,,,3.978
R1e_T18,,,260,10,Shopko,,,4.491
R1e_T18,,,261,11,Shopko,,,5.207
R1e_T18,14:32:00,14:32:00,262,12,Shopko,,,5.459
R1e_T18,,,263,13,Transfer Center,,,5.784
R1e_T18,,,264,14,Transfer Center,,,6.231
R1e_T18,,,1173,15,Transfer Center,,,6.47
R1e_T18,,,1174,16,Transfer Center,,,6.741
R1e_T18,,,1167,17,Transfer Center,,,7.273
R1e_T18,,,1156,18,Transfer Center,,,7.369
R1e_T18,,,351,19,Transfer Center,,,7.819
R1e_T18,14:40:00,14:45:00,148,20,Transfer Center,,,8.19
R1e_T18,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T18,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T18,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T18,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T18,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T18,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T18,14:51:00,14:51:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T18,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T18,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T18,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T18,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T18,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T18,14:53:00,14:58:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T18,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T18,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T18,15:05:00,15:05:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T19,14:51:00,14:51:00,195,1,Shopko,,,0
R1e_T19,,,404,2,Shopko,,,1.639
R1e_T19,,,193,3,Shopko,,,2.276
R1e_T19,,,1153,4,Shopko,,,2.417
R1e_T19,,,1154,5,Shopko,,,2.617
R1e_T19,,,1155,6,Shopko,,,2.897
R1e_T19,14:57:00,14:57:00,202,7,Shopko,,,3.217
R1e_T19,,,258,8,Shopko,,,3.77
R1e_T19,,,259,9,Shopko,,,3.978
R1e_T19,,,260,10,Shopko,,,4.491
R1e_T19,,,261,11,Shopko,,,5.207
R1e_T19,15:02:00,15:02:00,262,12,Shopko,,,5.459
R1e_T19,,,263,13,Transfer Center,,,5.784
R1e_T19,,,264,14,Transfer Center,,,6.231
R1e_T19,,,1173,15,Transfer Center,,,6.47
R1e_T19,,,1174,16,Transfer Center,,,6.741
R1e_T19,,,1167,17,Transfer Center,,,7.273
R1e_T19,,,1156,18,Transfer Center,,,7.369
R1e_T19,,,351,19,Transfer Center,,,7.819
R1e_T19,15:10:00,15:15:00,148,20,Transfer Center,,,8.19
R1e_T19,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T19,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T19,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T19,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T19,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T19,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T19,15:24:00,15:24:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T19,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T19,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T19,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T19,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T19,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T19,15:26:00,15:31:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T19,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T19,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T19,15:40:00,15:40:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T20,15:22:00,15:22:00,195,1,Shopko,,,0
R1e_T20,,,404,2,Shopko,,,1.639
R1e_T20,,,193,3,Shopko,,,2.276
R1e_T20,,,1153,4,Shopko,,,2.417
R1e_T20,,,1154,5,Shopko,,,2.617
R1e_T20,,,1155,6,Shopko,,,2.897
R1e_T20,15:28:00,15:28:00,202,7,Shopko,,,3.217
R1e_T20,,,258,8,Shopko,,,3.77
R1e_T20,,,259,9,Shopko,,,3.978
R1e_T20,,,260,10,Shopko,,,4.491
R1e_T20,,,261,11,Shopko,,,5.207
R1e_T20,15:33:00,15:33:00,262,12,Shopko,,,5.459
R1e_T20,,,263,13,Transfer Center,,,5.784
R1e_T20,,,264,14,Transfer Center,,,6.231
R1e_T20,,,1173,15,Transfer Center,,,6.47
R1e_T20,,,1174,16,Transfer Center,,,6.741
R1e_T20,,,1167,17,Transfer Center,,,7.273
R1e_T20,,,1156,18,Transfer Center,,,7.369
R1e_T20,,,351,19,Transfer Center,,,7.819
R1e_T20,15:41:00,15:46:00,148,20,Transfer Center,,,8.19
R1e_T20,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T20,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T20,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T20,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T20,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T20,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T20,15:56:00,15:56:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T20,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T20,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T20,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T20,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T20,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T20,15:58:00,16:03:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T20,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T20,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T20,16:10:00,16:10:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T21,15:56:00,15:56:00,195,1,Shopko,,,0
R1e_T21,,,404,2,Shopko,,,1.639
R1e_T21,,,193,3,Shopko,,,2.276
R1e_T21,,,1153,4,Shopko,,,2.417
R1e_T21,,,1154,5,Shopko,,,2.617
R1e_T21,,,1155,6,Shopko,,,2.897
R1e_T21,16:02:00,16:02:00,202,7,Shopko,,,3.217
R1e_T21,,,258,8,Shopko,,,3.77
R1e_T21,,,259,9,Shopko,,,3.978
R1e_T21,,,260,10,Shopko,,,4.491
R1e_T21,,,261,11,Shopko,,,5.207
R1e_T21,16:07:00,16:07:00,262,12,Shopko,,,5.459
R1e_T21,,,263,13,Transfer Center,,,5.784
R1e_T21,,,264,14,Transfer Center,,,6.231
R1e_T21,,,1173,15,Transfer Center,,,6.47
R1e_T21,,,1174,16,Transfer Center,,,6.741
R1e_T21,,,1167,17,Transfer Center,,,7.273
R1e_T21,,,1156,18,Transfer Center,,,7.369
R1e_T21,,,351,19,Transfer Center,,,7.819
R1e_T21,16:15:00,16:20:00,148,20,Transfer Center,,,8.19
R1e_T21,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T21,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T21,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T21,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T21,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T21,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T21,16:26:00,16:26:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T21,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T21,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T21,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T21,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T21,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T21,16:28:00,16:33:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T21,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T21,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T21,16:40:00,16:40:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T22,16:26:00,16:26:00,195,1,Shopko,,,0
R1e_T22,,,404,2,Shopko,,,1.639
R1e_T22,,,193,3,Shopko,,,2.276
R1e_T22,,,1153,4,Shopko,,,2.417
R1e_T22,,,1154,5,Shopko,,,2.617
R1e_T22,,,1155,6,Shopko,,,2.897
R1e_T22,16:32:00,16:32:00,202,7,Shopko,,,3.217
R1e_T22,,,258,8,Shopko,,,3.77
R1e_T22,,,259,9,Shopko,,,3.978
R1e_T22,,,260,10,Shopko,,,4.491
R1e_T22,,,261,11,Shopko,,,5.207
R1e_T22,16:37:00,16:37:00,262,12,Shopko,,,5.459
R1e_T22,,,263,13,Transfer Center,,,5.784
R1e_T22,,,264,14,Transfer Center,,,6.231
R1e_T22,,,1173,15,Transfer Center,,,6.47
R1e_T22,,,1174,16,Transfer Center,,,6.741
R1e_T22,,,1167,17,Transfer Center,,,7.273
R1e_T22,,,1156,18,Transfer Center,,,7.369
R1e_T22,,,351,19,Transfer Center,,,7.819
R1e_T22,16:45:00,16:50:00,148,20,Transfer Center,,,8.19
R1e_T22,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T22,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T22,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T22,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T22,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T22,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T22,16:56:00,16:56:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T22,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T22,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T22,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T22,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T22,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T22,16:58:00,17:03:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T22,,,237,34,WWCC (Walla Walla Community College),,,12.522
R1e_T22,,,1107,35,WWCC (Walla Walla Community College),,,12.615
R1e_T22,17:10:00,17:10:00,239,36,WWCC (Walla Walla Community College),,,14.645
R1e_T23,16:56:00,16:56:00,195,1,Shopko,,,0
R1e_T23,,,404,2,Shopko,,,1.639
R1e_T23,,,193,3,Shopko,,,2.276
R1e_T23,,,1153,4,Shopko,,,2.417
R1e_T23,,,1154,5,Shopko,,,2.617
R1e_T23,,,1155,6,Shopko,,,2.897
R1e_T23,17:02:00,17:02:00,202,7,Shopko,,,3.217
R1e_T23,,,258,8,Shopko,,,3.77
R1e_T23,,,259,9,Shopko,,,3.978
R1e_T23,,,260,10,Shopko,,,4.491
R1e_T23,,,261,11,Shopko,,,5.207
R1e_T23,17:07:00,17:07:00,262,12,Shopko,,,5.459
R1e_T23,,,263,13,Transfer Center,,,5.784
R1e_T23,,,264,14,Transfer Center,,,6.231
R1e_T23,,,1173,15,Transfer Center,,,6.47
R1e_T23,,,1174,16,Transfer Center,,,6.741
R1e_T23,,,1167,17,Transfer Center,,,7.273
R1e_T23,,,1156,18,Transfer Center,,,7.369
R1e_T23,,,351,19,Transfer Center,,,7.819
R1e_T23,17:15:00,17:20:00,148,20,Transfer Center,,,8.19
R1e_T23,,,227,21,WWCC (Walla Walla Community College),,,8.611
R1e_T23,,,246,22,WWCC (Walla Walla Community College),,,8.796
R1e_T23,,,229,23,WWCC (Walla Walla Community College),,,9.178
R1e_T23,,,180,24,WWCC (Walla Walla Community College),,,9.601
R1e_T23,,,153,25,WWCC (Walla Walla Community College),,,9.808
R1e_T23,,,174,26,WWCC (Walla Walla Community College),,,9.994
R1e_T23,17:26:00,17:26:00,173,27,WWCC (Walla Walla Community College),,,10.343
R1e_T23,,,172,28,WWCC (Walla Walla Community College),,,10.618
R1e_T23,,,171,29,WWCC (Walla Walla Community College),,,10.981
R1e_T23,,,234,30,WWCC (Walla Walla Community College),,,11.164
R1e_T23,,,235,31,WWCC (Walla Walla Community College),,,11.243
R1e_T23,,,236,32,WWCC (Walla Walla Community College),,,11.389
R1e_T23,17:28:00,17:33:00,138,33,WWCC (Walla Walla Community College),,,12.02
R1e_T24,17:26:00,17:26:00,195,1,Shopko,,,0
R1e_T24,,,404,2,Shopko,,,1.639
R1e_T24,,,193,3,Shopko,,,2.276
R1e_T24,,,1153,4,Shopko,,,2.417
R1e_T24,,,1154,5,Shopko,,,2.617
R1e_T24,,,1155,6,Shopko,,,2.897
R1e_T24,17:32:00,17:32:00,202,7,Shopko,,,3.217
R1e_T24,,,258,8,Shopko,,,3.77
R1e_T24,,,259,9,Shopko,,,3.978
R1e_T24,,,260,10,Shopko,,,4.491
R1e_T24,,,261,11,Shopko,,,5.207
R1e_T24,17:37:00,17:37:00,262,12,Shopko,,,5.459
R1e_T24,,,263,13,Transfer Center,,,5.784
R1e_T24,,,264,14,Transfer Center,,,6.231
R1e_T24,,,1173,15,Transfer Center,,,6.47
R1e_T24,,,1174,16,Transfer Center,,,6.741
R1e_T24,,,1167,17,Transfer Center,,,7.273
R1e_T24,,,1156,18,Transfer Center,,,7.369
R1e_T24,,,351,19,Transfer Center,,,7.819
R1e_T24,17:40:00,17:45:00,148,20,Transfer Center,,,8.19
R1w_T01,06:10:00,06:15:00,148,1,Transfer Center,,,8.164
R1w_T01,,,265,2,Wal-Mart,,,8.529
R1w_T01,,,1160,3,Wal-Mart,,,9.092
R1w_T01,,,181,4,Wal-Mart,,,9.624
R1w_T01,,,182,5,Wal-Mart,,,9.918
R1w_T01,,,183,6,Wal-Mart,,,10.124
R1w_T01,,,184,7,Wal-Mart,,,10.524
R1w_T01,06:20:00,06:20:00,186,8,Wal-Mart,,,10.849
R1w_T01,,,187,9,Wal-Mart,,,11.137
R1w_T01,,,188,10,Wal-Mart,,,12.472
R1w_T01,06:25:00,06:25:00,1170,11,Wal-Mart,,,13.245
R1w_T01,,,190,12,Wal-Mart,,,13.445
R1w_T01,,,191,13,Wal-Mart,,,13.596
R1w_T01,,,192,14,Wal-Mart,,,13.837
R1w_T01,,,256,15,Wal-Mart,,,14.099
R1w_T01,06:31:00,06:31:00,195,16,Wal-Mart,,,14.858
R1w_T02,06:23:00,06:28:00,138,1,Transfer Center,,,4.414
R1w_T02,,,1108,2,Transfer Center,,,4.655
R1w_T02,,,169,3,Transfer Center,,,4.878
R1w_T02,,,235,4,Transfer Center,,,5.102
R1w_T02,,,171,5,Transfer Center,,,5.379
R1w_T02,06:32:00,06:32:00,155,6,Transfer Center,,,5.982
R1w_T02,,,353,7,Transfer Center,,,6.269
R1w_T02,,,175,8,Transfer Center,,,6.813
R1w_T02,,,176,9,Transfer Center,,,7.108
R1w_T02,,,352,10,Transfer Center,,,7.558
R1w_T02,,,247,11,Transfer Center,,,7.743
R1w_T02,06:40:00,06:45:00,148,12,Transfer Center,,,8.164
R1w_T02,,,265,13,Wal-Mart,,,8.529
R1w_T02,,,1160,14,Wal-Mart,,,9.092
R1w_T02,,,181,15,Wal-Mart,,,9.624
R1w_T02,,,182,16,Wal-Mart,,,9.918
R1w_T02,,,183,17,Wal-Mart,,,10.124
R1w_T02,,,184,18,Wal-Mart,,,10.524
R1w_T02,06:50:00,06:50:00,186,19,Wal-Mart,,,10.849
R1w_T02,,,187,20,Wal-Mart,,,11.137
R1w_T02,,,188,21,Wal-Mart,,,12.472
R1w_T02,06:55:00,06:55:00,1170,22,Wal-Mart,,,13.245
R1w_T02,,,190,23,Wal-Mart,,,13.445
R1w_T02,,,191,24,Wal-Mart,,,13.596
R1w_T02,,,192,25,Wal-Mart,,,13.837
R1w_T02,,,256,26,Wal-Mart,,,14.099
R1w_T02,07:01:00,07:01:00,195,27,Wal-Mart,,,14.858
R1w_T03,06:41:00,06:41:00,239,1,Blue Mountain Apartments,,,0
R1w_T03,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_T03,,,1158,3,Blue Mountain Apartments,,,1.969
R1w_T03,06:48:00,06:48:00,240,4,Blue Mountain Apartments,,,2.362
R1w_T03,,,1159,5,Blue Mountain Apartments,,,2.661
R1w_T03,,,140,6,Blue Mountain Apartments,,,3.029
R1w_T03,,,276,7,Blue Mountain Apartments,,,3.257
R1w_T03,,,275,8,Transfer Center,,,3.639
R1w_T03,,,168,9,Transfer Center,,,3.793
R1w_T03,06:53:00,06:58:00,138,10,Transfer Center,,,4.414
R1w_T03,,,1108,11,Transfer Center,,,4.655
R1w_T03,,,169,12,Transfer Center,,,4.878
R1w_T03,,,235,13,Transfer Center,,,5.102
R1w_T03,,,171,14,Transfer Center,,,5.379
